Wall time,Step,Value
1777094791.310643,658,354.56402587890625
1777094799.527545,659,392.42584228515625
1777094812.571715,660,360.4857482910156
1777094827.1079252,661,348.239013671875
1777094957.8376327,667,305.9017028808594
1777095003.6702244,669,310.7999267578125
1777095016.8650255,670,298.1774597167969
1777095087.61141,673,290.4474792480469
1777095119.9378505,675,279.8772888183594
1777095160.46574,676,270.7835693359375
1777095190.6119797,677,255.65841674804688
1777095203.727981,678,261.3508605957031
1777095244.3889573,679,243.1868896484375
1777095259.3468838,680,239.0807647705078
1777095304.019454,682,270.8328552246094
1777095329.9397533,683,240.691162109375
1777095347.2782924,684,218.0533447265625
1777095379.999895,685,219.78321838378906
1777095414.0577505,687,208.46473693847656
1777095456.8379276,688,213.54237365722656
1777095478.6927025,689,205.66407775878906
1777095522.983034,690,197.4927978515625
1777095602.3411794,692,183.172119140625
1777095628.0407395,693,183.05941772460938
1777095675.4359558,694,183.94210815429688
1777095697.8548439,695,181.84921264648438
1777095719.1296606,696,180.41688537597656
1777095750.9304583,697,176.4907684326172
1777095813.0496948,699,183.55929565429688
1777095984.1177027,702,165.17811584472656
1777096024.066618,703,193.3632354736328
1777096054.4669962,705,169.0381622314453
1777096238.195232,709,174.98541259765625
1777096255.9660804,710,167.73660278320312
1777096330.8013024,712,165.5109405517578
1777096378.5383885,713,166.86141967773438
1777096450.0953653,715,162.7391357421875
1777096525.4717834,717,164.30352783203125
1777096560.1492956,719,162.03073120117188
1777096606.0689397,720,169.07029724121094
1777096643.5332346,721,182.1578369140625
1777096749.7825334,723,157.9708251953125
1777096804.4669273,724,164.51441955566406
1777096849.3505578,725,158.02891540527344
1777096895.9124656,726,153.2126007080078
1777096937.9205813,727,140.551513671875
1777096984.0700831,728,140.62168884277344
1777097031.454893,729,141.95687866210938
1777097077.8744848,730,140.52420043945312
1777097116.5069873,731,134.8231201171875
1777097141.3208349,732,138.67922973632812
1777097169.233075,733,132.38172912597656
1777097235.172538,735,131.65040588378906
1777097388.990706,738,136.52696228027344
1777097438.0441298,739,141.10433959960938
1777097486.5569096,740,137.412109375
1777097569.893728,742,132.3842315673828
1777097598.64423,743,126.15718078613281
1777097611.4408386,744,120.37382507324219
1777097673.1354022,745,125.79647827148438
1777097721.390952,746,118.07876586914062
1777097949.2165647,751,105.38336944580078
1777098008.3994536,752,109.9969482421875
1777098161.5312145,755,109.8092269897461
1777098195.6878803,756,98.8569564819336
1777098301.6624253,758,97.01094055175781
1777098354.0680583,759,102.29488372802734
1777098493.5734627,763,104.84349822998047
1777098537.1463,764,107.7520751953125
1777098594.5610976,765,106.0966796875
1777098644.302603,767,93.2684555053711
1777098670.4188073,768,88.62913513183594
1777098715.5749972,769,86.71199798583984
1777098738.7112467,770,84.63710021972656
1777098762.7590961,771,77.7477035522461
1777098782.013079,772,78.79595184326172
1777098820.4468145,773,77.6264419555664
1777098899.2656536,775,80.75020599365234
1777098916.1950448,776,73.78691101074219
1777098944.6826866,777,71.46315002441406
1777098999.031233,778,82.20752716064453
1777099043.379536,779,77.7572250366211
1777099097.2492714,780,72.70692443847656
1777099128.76434,781,69.38170623779297
1777099177.1682794,782,70.83526611328125
1777099215.1423457,783,66.45379638671875
1777099352.9535532,786,65.39784240722656
1777099419.1833503,788,61.0205192565918
1777099451.973164,789,75.67797088623047
1777099543.2328558,791,71.42093658447266
1777099618.53961,793,58.05955123901367
1777099640.9059887,794,57.03207778930664
1777099698.2784412,795,55.60071563720703
1777099724.3117068,796,54.92849349975586
1777099745.897626,797,52.29195022583008
1777099841.2290938,799,54.09965515136719
1777099983.8835247,800,54.93101501464844
1777100160.190969,804,53.21683120727539
1777100199.1819854,805,49.193267822265625
1777100264.7495222,806,54.22527313232422
1777100278.8150754,807,51.90816116333008
1777100376.1160088,810,47.954559326171875
1777100396.0582347,811,50.91977310180664
1777100445.121999,813,47.97938919067383
1777100493.4663236,814,47.9483642578125
1777100589.794089,817,44.391456604003906
1777100615.6653082,818,46.4441032409668
1777100647.404006,819,56.50376510620117
1777100699.2245367,820,56.4813117980957
1777100727.8371432,821,57.654212951660156
1777100788.9189396,822,57.08343505859375
1777100849.6227684,823,56.76350021362305
1777100909.5619135,824,52.12833023071289
1777100948.6943176,825,45.01640319824219
1777100999.042016,826,44.52082443237305
1777101014.059514,827,40.7642936706543
1777101040.4395337,828,43.60520553588867
1777101119.3237135,830,43.56251525878906
1777101188.617514,832,44.89215087890625
1777101200.093856,833,38.737552642822266
1777101302.1658063,835,41.96284484863281
1777101338.3168714,836,38.97372817993164
1777101358.30633,837,40.513145446777344
1777101477.1985955,839,44.37330627441406
1777101499.50576,840,39.07951354980469
1777101551.474722,842,46.80898666381836
1777101590.138624,843,41.141109466552734
1777101669.8299112,845,33.88273620605469
1777101768.2318978,847,56.5082893371582
1777102026.451318,850,34.194854736328125
1777102068.7091444,851,35.60943603515625
1777102216.7321234,854,37.82261657714844
1777102271.7807877,856,39.5219612121582
1777102340.4128258,857,34.4647216796875
1777102368.8770194,858,31.890398025512695
1777102475.9672396,860,32.25761032104492
1777102530.3239024,861,31.158716201782227
1777102553.144129,862,29.741361618041992
1777102646.1526303,865,30.918031692504883
1777102668.398554,866,34.46775817871094
1777102727.2754395,868,34.48885726928711
1777102795.719969,870,36.00092315673828
1777102819.570619,871,30.207820892333984
1777102988.6153789,874,25.124650955200195
1777103092.9031785,876,24.703378677368164
1777103153.3051152,877,27.837854385375977
1777103269.8748705,880,31.1329288482666
1777103292.1032145,881,31.965911865234375
1777103336.8497608,882,31.50035285949707
1777103352.3557148,883,29.259767532348633
1777103395.4018033,884,25.72349739074707
1777103411.391388,885,23.975080490112305
1777103485.101177,886,24.38721466064453
1777103556.4941223,887,23.471134185791016
1777103597.3730927,888,24.274551391601562
1777103654.1438005,889,23.122594833374023
1777103687.3502579,890,25.62842559814453
1777103806.1699917,892,24.455345153808594
1777103868.0632493,893,21.817413330078125
1777103929.1121674,895,21.393070220947266
1777104038.9559932,897,20.40688705444336
1777104085.987222,898,22.39015007019043
1777104333.8878288,901,24.445772171020508
1777104389.1306007,902,22.071304321289062
1777104447.1878648,904,23.48807716369629
1777104479.155164,905,23.456436157226562
1777104529.27104,906,24.344802856445312
1777104587.8530793,907,20.363122940063477
1777104660.8604565,908,19.955387115478516
1777104793.5989106,910,19.4987735748291
1777104860.7655241,911,20.544414520263672
1777104901.219722,913,23.82285499572754
1777104975.5781498,914,21.838876724243164
1777105098.3210845,916,23.64429473876953
1777105148.4769464,917,22.66669464111328
1777105222.5955224,918,23.46209716796875
1777105294.0201068,919,20.682384490966797
1777105373.5389626,920,19.340375900268555
1777105436.6190214,921,21.804786682128906
1777105541.5711277,923,18.957345962524414
1777105684.4444842,927,18.705326080322266
1777105700.8098142,928,19.15407371520996
1777105725.4168937,929,19.78462028503418
1777105737.266097,930,18.658828735351562
1777105816.1770132,931,18.066909790039062
1777105892.5128353,932,18.193130493164062
1777105921.342287,933,20.632369995117188
1777105961.7257693,934,19.741783142089844
1777105975.901367,935,17.837854385375977
1777106166.5852706,939,22.103971481323242
1777106196.6380005,940,21.685626983642578
1777106269.1443708,941,20.655439376831055
1777106281.6031706,942,22.251829147338867
1777106368.9853938,945,17.74075698852539
1777106406.9166796,946,17.42918586730957
1777106465.8624701,947,16.79115104675293
1777106513.0351613,949,17.170053482055664
1777106666.3508859,950,17.071260452270508
1777106760.4972937,952,16.693635940551758
1777106863.3162143,954,18.81032943725586
1777106899.4176996,955,19.413875579833984
1777106956.5023465,956,20.26825523376465
1777107072.3164666,959,19.68389320373535
1777107125.9857934,960,19.49502944946289
1777107197.1569276,961,19.674970626831055
1777107274.779096,962,19.65088653564453
1777107324.2874334,963,18.11294937133789
1777107397.4344127,964,15.71451187133789
1777107410.015966,965,17.330219268798828
1777107507.3289802,967,14.62618350982666
1777107518.5320044,968,14.128030776977539
1777107672.3757224,971,14.531237602233887
1777107887.817844,976,17.177223205566406
1777108040.325004,978,14.248132705688477
1777108106.3394413,979,13.159099578857422
1777108135.426793,980,12.92263412475586
1777108191.6030517,981,15.017699241638184
1777108207.541927,982,14.752917289733887
1777108222.0205772,983,13.809151649475098
1777108317.2678823,986,13.367244720458984
1777108382.2257311,987,12.259171485900879
1777108409.785247,988,13.268559455871582
1777108447.2622135,989,12.317428588867188
1777108492.7852108,990,12.488133430480957
1777108539.415819,992,11.558241844177246
1777108613.5389051,994,13.450100898742676
1777108650.884947,995,13.261435508728027
1777108716.1217859,996,11.916467666625977
1777108806.6186795,998,11.467964172363281
1777108812.2432299,999,12.364398956298828
1777108967.7114747,1000,12.633264541625977
1777108998.0460455,1001,14.01968765258789
1777109017.6649249,1002,12.073302268981934
1777109060.718371,1003,12.204179763793945
1777109117.4684405,1004,11.134655952453613
1777109144.9928095,1005,10.998336791992188
1777109177.9519768,1006,12.791695594787598
1777109227.2150707,1007,13.741243362426758
1777109369.6468291,1011,12.55047607421875
1777109469.3942587,1013,10.398822784423828
1777109513.3016648,1014,10.637633323669434
1777109520.4013994,1015,13.619309425354004
1777109552.7088387,1016,13.73526382446289
1777109612.5946395,1017,10.961984634399414
1777109696.9764495,1020,10.203817367553711
1777109762.8639178,1022,10.910502433776855
1777109919.6510823,1026,10.846467018127441
1777109966.0483563,1028,11.885305404663086
1777110028.6843333,1029,12.511101722717285
1777110065.4372988,1031,12.186444282531738
1777110220.4260342,1035,10.266851425170898
1777110256.5297627,1036,9.94451904296875
1777110293.2453487,1037,9.080527305603027
1777110304.001939,1038,9.317705154418945
1777110357.2560256,1039,9.341010093688965
1777110521.5424597,1043,8.966842651367188
1777110601.9934392,1045,9.52211856842041
1777110629.313387,1046,10.135677337646484
1777110775.5910504,1049,9.070247650146484
1777111021.997012,1052,9.53620433807373
1777111081.913502,1053,8.351545333862305
1777111135.7294388,1054,9.564634323120117
1777111216.0241213,1056,8.797798156738281
1777111297.55772,1058,7.833085536956787
1777111377.9793334,1059,8.082324028015137
1777111457.6150274,1060,7.789002895355225
1777111530.5949953,1062,7.6820969581604
1777111546.1133988,1063,7.29810094833374
1777111657.948705,1065,7.561074733734131
1777111706.214144,1066,7.766182899475098
1777111753.4355567,1067,7.407841682434082
1777111877.9961607,1069,7.81919002532959
1777111954.3747435,1070,8.278356552124023
1777111976.6648326,1071,8.60726261138916
1777112017.0526297,1072,8.403402328491211
1777112054.2596986,1073,9.496380805969238
1777112089.4125311,1074,8.019397735595703
1777112229.7294242,1077,7.042597770690918
1777112278.086229,1078,7.065145969390869
1777112368.1998723,1080,6.927524089813232
1777112378.6142678,1081,7.380407333374023
1777112397.2081027,1082,6.168628692626953
1777112454.7921705,1083,6.613772869110107
1777112513.8445609,1085,6.292515754699707
1777112530.364815,1086,6.915313243865967
1777112552.684979,1087,8.033087730407715
1777112572.838869,1088,7.933840751647949
1777112702.0541496,1091,6.035120487213135
1777112751.6393683,1092,5.844313621520996
1777112815.367639,1093,6.023521900177002
1777113002.916567,1098,6.015789985656738
1777113185.6270583,1100,6.000239372253418
