env_type,robot_x,robot_y,robot_theta,has_expert_label,expert_confidence,ctrlnums,controlGraph,robot_positions,corridor_width,front_clearance,left_clearance,right_clearance,obstacle_density,sector_0_min,sector_1_min,sector_2_min,sector_3_min,sector_4_min,sector_5_min,sector_6_min,sector_7_min,sector_0_avg,sector_1_avg,sector_2_avg,sector_3_avg,sector_4_avg,sector_5_avg,sector_6_avg,sector_7_avg
open_space,9.8,-7.7,2.01605,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17.6,7.5,8,9.6,0,8.3,9.6,10,10,10,9.9,8,7.5,9.04118,9.74118,10,10,10,9.94,8.83182,7.70667
open_space,1.3,-9.4,6.20516,0,0,3,,,19.2,10,1.4,1.7,0.383333,10,9.2,1.7,1.1,1.1,1.4,10,10,10,9.55263,4.87111,1.28222,1.18444,3.04773,10,10
open_space,14.2,-5.3,5.70373,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.6,5.5,10,5.1,0,5.5,5.6,5.1,5.2,9.3,10,10,6.6,5.76667,6.42444,5.34444,6.45333,9.53333,10,10,7.94348
open_space,18.5,-10.1,6.17215,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,3.4,1.2,1.9,1.5,0.369444,1.2,1.5,9.9,10,10,9.7,1.9,1.2,1.27778,3.11111,9.92941,10,10,9.83,5.52667,1.42667
open_space,10.4,-14.4,1.36761,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,19.3,10,6.3,9.9,0,10,10,9.9,5.4,5.3,6.3,9.3,10,10,10,9.9,6.79111,5.53778,8.29429,9.47353,10
open_space,0.9,-9.3,0.932607,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.9,5.1,10,0.7,0.427778,5.1,0.9,0.7,0.7,1.1,10,10,10,9.02727,1.68,0.735556,0.833333,2.58182,10,10,10
open_space,4.6,-12.9,3.56853,0,0,3,,,11.5,4.4,4.7,6.8,0,4.8,6.8,7.5,10,10,10,4.7,4.4,6.42222,6.98444,8.5125,10,10,10,6.38372,4.51333
open_space,4.2,-9.1,0.21064,0,0,3,,,18.9,10,7.3,4.8,0,10,8.9,4.8,4,4.1,7.3,10,10,10,9.16923,7.29333,4.18889,5.07333,8.43,10,10
open_space,1.9,-10.4,5.63325,0,0,3,,,12.8,9.4,1.7,10,0.308333,10,10,10,2.2,1.7,1.7,2.8,9.4,10,10,10,4.00698,1.80889,2.04,6.47111,9.64667
open_space,5.9,-4.1,4.44182,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.7,6.5,4.5,8.1,0,10,10,8.1,4.1,3.9,4.5,5.7,6.5,10,10,8.86667,5.28889,4.02667,5.76889,5.88889,7.90741
open_space,9.9,-5.2,5.62085,0,0,3,,,16.4,9.8,9.8,5,0,9.8,6.4,5,5,8.1,9.8,10,10,9.85263,8.29286,5.36,5.97111,9.55161,9.9,10,10
open_space,2.9,-15.4,1.29208,0,0,3,,,12.8,5.7,4.9,2.7,0.130556,5.7,2.8,2.7,3.1,4.3,4.9,10,10,7.32308,3.69333,2.78444,4.13111,4.43778,6.60278,10,10
open_space,11.8,-1.3,1.22162,0,0,3,,,3.8,1.1,2.6,1.2,0.380556,1.1,1.2,3.1,10,10,8.5,2.6,1.2,1.12222,1.74444,5.02143,10,10,9.12778,6.61556,1.60444
open_space,16.1,-2.5,4.8532,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.6,4.6,3.8,2.9,0.219444,4.6,3.6,2.9,2.3,2.3,3.8,10,10,6.41562,3.83333,3.67556,2.44667,2.76889,5.72917,10,10
open_space,2,-11.5,1.34173,0,0,3,,,11.9,3.5,9.6,1.8,0.294444,3.5,1.9,1.8,2.1,7.8,9.6,10,10,5.45238,2.34667,1.86222,3.49778,8.51333,9.825,10,10
open_space,7.1,-10,1.40037,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17,9.8,10,6.9,0,9.8,7,6.9,8.4,9.7,10,10,10,9.86087,8.03611,7.26444,9.37647,9.78,10,10,10
open_space,14.6,-10,0.486812,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.2,5.1,5.4,9.8,0,5.8,9.8,10,10,10,9.7,5.4,5.1,7.26562,9.876,10,10,10,9.81613,6.88333,5.25556
open_space,2.8,-10.9,4.56505,0,0,3,,,12.6,3.2,2.6,10,0.155556,8.8,10,10,10,4.4,2.6,2.6,3.2,9.11316,10,10,10,6.32857,3.19111,2.74889,5.63556
open_space,8.3,-15.3,1.64092,0,0,3,,,18.1,10,6.7,5.9,0,10,8.1,5.9,4.4,4.4,6.7,10,10,10,8.6525,7.91556,4.80222,5.08667,8.08125,10,10
open_space,17,-8.9,3.14471,0,0,3,,,18.7,10,3.8,3.9,0.133333,10,10,3.9,2.7,2.7,3.8,8.7,10,10,10,5.77586,3.02889,3.01556,6.77111,9.11667,10
open_space,1.2,-5.1,5.89208,0,0,3,,,7.8,10,1.1,2.6,0.394444,10,5.3,2.6,1.1,1,1.1,2.5,10,10,6.91316,4.63556,1.52667,1.02,1.5,4.42941,10
open_space,9.6,-1.8,4.15223,0,0,3,,,13,9.6,1.6,7.6,0.319444,10,10,7.6,1.9,1.6,1.6,3,9.6,10,10,8.3,3.24222,1.66222,2.04667,7.10889,9.8
open_space,2,-9.9,4.19324,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.8,1.9,1.8,10,0.294444,3.6,10,10,10,7.2,2.1,1.8,1.9,7.86744,10,10,10,9.55333,3.37111,1.85778,2.38444
open_space,16.1,-4.9,4.62741,0,0,3,,,13.6,5.7,6.1,3.6,0,5.7,3.6,3.6,4.7,4.7,6.1,10,10,7.35263,4.23333,3.88,5.15778,5.06667,7.67391,10,10
open_space,11.5,-12.1,3.71694,0,0,3,,,17.6,7.8,10,7.6,0,7.8,7.6,8.4,8.2,9.8,10,10,10,8.625,7.92889,9.19375,8.56222,9.9,10,10,10
open_space,15.5,-11.9,2.51462,0,0,3,,,16.8,10,4.3,7.8,0,10,9.7,7.8,5.2,4.2,4.3,7.1,10,10,9.86667,8.27333,7.32222,4.45111,5.13111,8.34167,10
open_space,4.1,-4.5,4.9627,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14,7.6,3.9,5,0,10,10,5,4.3,4.4,3.9,4,7.6,10,10,6.78235,4.46444,4.99778,4.05111,5.11556,8.68889
open_space,4.6,-13.2,0.977984,0,0,3,,,15.4,10,6.6,4.4,0,10,5.4,4.4,4.5,6.5,6.6,10,10,10,7.05,4.62222,5.51111,6.83556,7.75385,10,10
open_space,4.2,-14.4,0.228005,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.4,10,5.3,4.8,0,10,10,4.8,4,4.1,5.3,5.4,10,10,10,6.49118,4.17111,5.09111,5.52889,6.82444,10
open_space,13.7,-2.2,4.91249,0,0,3,,,16,7.3,3.6,2.4,0.266667,7.3,6,2.4,2,2,3.6,10,10,8.37368,6.29778,4.01556,2.09111,2.51111,5.64783,10,10
open_space,6,-2.7,5.17932,0,0,3,,,12.2,10,5.8,2.6,0.180556,10,5.7,2.6,2.5,2.8,5.8,6.5,10,10,7.35,3.55111,2.56667,4.11333,5.96444,7.84138,10
open_space,5.1,-6.8,0.855253,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.6,6.6,10,4.9,0,6.6,6.6,4.9,4.9,7.4,10,10,8.9,7.20889,7.17778,5.34667,5.66222,8.48333,10,10,9.425
open_space,12.9,-2.4,4.15466,0,0,3,,,12.2,10,2.3,6.8,0.236111,10,8.1,6.8,2.6,2.2,2.3,4.1,10,10,8.92,7.09556,4.29333,2.28889,2.82222,6.09,10
open_space,7.6,-4,1.90808,0,0,3,,,11.6,3.8,4.2,7.4,0,4,7.4,7.8,10,10,10,4.2,3.8,5.41333,7.61111,8.72083,10,10,10,6.05,3.90667
open_space,12.1,-7.7,5.30927,0,0,3,,,17.6,7.8,10,7.6,0,7.8,7.6,7.7,7.5,9.1,10,10,10,8.61667,7.96667,8.73684,7.86444,9.5,10,10,10
open_space,8.6,-1.1,0.862903,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.9,0.9,10,0.9,0.405556,0.9,0.9,1.4,8.4,10,10,10,1.2,0.973333,1.03556,4.02667,8.96897,10,10,10,2.65227
open_space,0.9,-1.5,1.17096,0,0,3,,,4.3,1.3,3.5,0.7,0.641667,1.3,0.8,0.7,0.8,1.7,10,3.5,1.4,1.32889,1.04889,0.704444,1.03778,3.67,10,5.45714,2.01778
open_space,19.6,-14.1,1.98141,0,0,3,,,10.1,0.2,0.1,6.1,0.494444,10,10,6.1,0.2,0.1,0.1,0.1,0.2,10,10,7.45294,3.14889,0.115556,0.1,0.117778,0.731818
open_space,2.2,-15.4,5.57051,0,0,3,,,13,4.3,2,10,0.263889,6.5,10,10,2.7,2,2,3,4.3,7.93125,10,10,4.54324,2.17778,2.31111,4.15556,4.97778
open_space,13.3,-3.3,1.17806,0,0,3,,,9.8,3.1,6.4,3.4,0,3.1,3.4,8,10,10,7,6.4,3.4,3.17778,4.70667,8.82,10,10,8.17857,6.56667,4.76
open_space,7.4,-8.8,2.16011,0,0,3,,,16,7.4,8.8,7.2,0,7.4,7.2,8.7,10,10,10,8.8,8.6,8.35152,7.53778,9.27273,10,10,10,9.32,8.94884
open_space,0.6,-4.2,4.19888,0,0,3,,,10.4,0.4,0.4,10,0.461111,0.8,10,10,4.6,1.4,0.5,0.4,0.4,2.03571,10,10,6.41622,3.73778,0.711111,0.402222,0.515556
open_space,4.2,-13.1,5.66267,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.6,6.7,4.1,10,0,10,10,10,5,4,4.1,6.6,6.7,10,10,10,6.75161,4.22889,4.90889,6.90889,7.7925
open_space,7.5,-6.6,4.78155,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17.3,10,7.3,8.6,0,10,10,8.6,6.4,6.4,7.3,7.3,10,10,10,9.21111,6.99111,7.4,7.97778,8.1875,10
open_space,0.5,-4.7,2.06865,0,0,3,,,5,0.3,4.7,0.3,0.472222,0.3,0.3,0.3,0.9,10,9.7,4.7,0.6,0.391111,0.3,0.493333,2.5875,10,9.85,6.21111,2.76222
open_space,10.7,-8.2,6.21307,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,18,9,10,8,0,9,8,8,10,10,10,10,9,9.28387,8.72121,8.56667,10,10,10,10,9.4
open_space,5.6,-12.4,4.9234,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.5,7.3,5.4,10,0,7.5,10,10,10,6.5,5.4,5.5,7.3,8.4,10,10,10,7.84167,5.65333,6.82889,7.64667
open_space,9.5,-3.8,3.81844,0,0,3,,,14.6,9.3,3.6,10,0,10,10,10,5.8,3.6,3.6,4.6,9.3,10,10,10,7.38824,4.3,3.85111,7.42667,9.48621
open_space,13.4,-3.7,0.340691,0,0,3,,,10.5,3.9,7,3.5,0,3.9,3.5,3.7,8.1,10,10,7,6.3,5.45111,3.59333,5.01333,8.95,10,10,8.18,6.48
open_space,7.4,-16.2,3.07626,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.5,5.4,10,3.5,0,5.4,3.5,3.5,4.6,10,10,10,7.2,7.08889,4.07333,3.8,6.47586,10,10,10,8.1275
open_space,6.7,-12.5,4.0976,0,0,3,,,13.8,6.6,6.5,7.3,0,7.2,7.3,10,10,10,8,6.5,6.6,7.61333,8.26286,10,10,10,8.89286,6.87111,7.85778
open_space,6.9,-8.9,4.90255,0,0,3,,,16.8,10,6.7,10,0,10,10,10,8.7,8.2,6.7,6.8,10,10,10,10,9.0439,9.19412,7.04889,7.92632,10
open_space,17,-10.3,3.35376,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,19.4,10,4.9,3.2,0.133333,10,9.4,3.2,2.7,2.8,4.9,10,10,10,9.54687,5.52,2.82,3.43111,6.79444,10,10
open_space,14,-12.1,4.83683,0,0,3,,,15.4,7.3,9.7,5.7,0,7.3,5.7,5.7,9.3,10,10,9.7,7.6,8.28,6.10444,6.81333,9.6,10,10,9.86667,8.14
open_space,19.2,-15.6,5.91616,1,1,3,0|1|1；0|0|0；0|0|0,0|0；1|0；2|0,1.7,0.5,1.2,0.5,0.452778,0.5,0.5,1.3,10,10,4.4,1.2,0.5,0.5,0.76,2.96316,10,10,6.16889,3.36222,0.733333
open_space,12.3,-7.5,2.43671,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,17.3,7.3,7.3,10,0,10,10,10,9.8,7.4,7.4,7.3,7.3,10,10,10,9.9,8.05556,8.40952,7.93556,8.18718
open_space,11.5,-12.6,3.2763,0,0,3,,,17.1,9,10,7.1,0,9,7.1,7.2,8.2,8.3,10,10,10,9.44286,7.58222,8.13421,8.68837,8.90714,10,10,10
open_space,16.6,-8.5,3.33016,0,0,3,,,18.4,10,5.5,3.8,0,10,10,3.8,3.1,3.2,5.5,8.4,10,10,10,5.73158,3.25333,3.86889,7.90889,9.0625,10
open_space,6.6,-9.1,1.65752,0,0,3,,,16.4,8.5,10,6.4,0,8.5,6.4,6.4,9.9,10,10,10,8.9,9.27273,6.94222,7.47333,9.9,10,10,10,9.20937
open_space,6.7,-5.9,6.26395,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.7,8.4,9,5.7,0,8.4,5.7,5.7,6.5,6.5,9,10,10,9.08889,6.47333,6.30667,7.28667,7.19556,9.43333,10,10
open_space,14.6,-8.6,1.06177,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.8,5.3,5.1,8.7,0,8.4,8.7,10,10,10,5.9,5.1,5.3,8.69333,9.27222,10,10,10,7.41667,5.27778,6.84
open_space,14.3,-11.9,4.60175,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.4,7.8,10,5.4,0,7.8,5.4,5.4,6.9,10,10,10,7.9,8.30222,6.46889,5.77333,8.11579,10,10,10,8.6125
open_space,7.1,-6.9,0.140935,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.7,8.5,10,6.7,0,8.5,6.7,6.8,6.9,7,10,10,10,9.17273,7.14222,7.92889,7.35333,7.97949,10,10,10
open_space,6.1,-2,1.17016,0,0,3,,,6.8,1.8,4.9,1.9,0.291667,1.8,1.9,4.5,6.4,10,10,4.9,2,1.84222,2.7,5.88889,7.7303,10,10,6.64545,2.80667
open_space,0.5,-1,1.37648,0,0,3,,,1.7,0.5,1.4,0.3,0.694444,0.5,0.3,0.3,0.4,1.3,10,1.4,0.8,0.746667,0.362222,0.3,0.584444,2.84,10,3.1069,1.00222
open_space,11.7,-11.2,0.690605,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,18.1,8,8.1,10,0,10,10,10,10,8.6,8.5,8.1,8,10,10,10,10,9.09231,8.90526,8.73871,8.53256
open_space,8.6,-2.5,1.38934,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,6.9,2.3,4.1,2.8,0.216667,2.3,2.8,8.4,10,10,10,4.1,2.3,2.40889,4.82444,8.79773,10,10,10,6.08095,2.88667
open_space,10.7,-1,6.28091,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,10.8,1.1,10,0.8,0.416667,1.1,0.8,0.8,1.1,10,10,10,9,3.30889,0.891111,0.884444,2.5,10,10,10,9.34615
open_space,14.4,-19.6,5.60767,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,5.4,0.1,0.1,5.3,0.494444,0.1,5.3,8.4,10,0.6,0.1,0.1,0.1,1.06,6.26889,9.175,10,2.58333,0.184444,0.1,0.1
open_space,15,-0.3,1.31614,1,1,3,0|1|1；0|0|0；0|0|0,0|0；1|0；2|0,0.3,0.1,0.2,0.1,0.494444,0.1,0.1,0.2,10,9.5,4.9,0.2,0.1,0.1,0.133333,0.88,10,9.65,6.29333,1.94889,0.1
open_space,13.4,-10.7,4.70842,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,16.3,9,10,6.3,0,9,6.3,6.3,8.9,10,10,10,9,9.36061,7.10667,7.02889,9.35714,10,10,10,9.35
open_space,16.2,-17.8,4.82864,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,5.4,1.9,2.4,3,0.280556,1.9,3,3.5,5.6,10,10,2.4,1.9,2.25333,3.56889,4.15556,7.34211,10,10,4.26,2.03778
open_space,18.9,-18.9,1.53169,0,0,3,,,10.8,1.1,0.8,1.2,0.666667,10,10,1.2,0.8,0.8,0.8,0.8,1.1,10,10,2.69737,0.906667,0.871111,0.904444,0.871111,2.41163
open_space,17.5,-11.1,1.86001,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.3,4.6,2.2,9.9,0.233333,10,10,9.9,8.1,2.5,2.2,2.3,4.6,10,10,9.95,8.86222,3.96667,2.27111,2.98444,6.6
open_space,3,-15.5,2.87506,0,0,3,,,9,2.8,5.8,3.2,0.102778,2.8,3.2,4.2,4.8,10,10,5.8,2.9,2.89333,4.19333,4.34,6.53056,10,10,7.37692,3.78
open_space,6,-9.2,4.35509,0,0,3,,,15.8,6.4,5.8,10,0,10,10,10,9.7,9,6.2,5.8,6.4,10,10,10,9.85,9.24,7.725,5.94889,7.73226
open_space,8.7,-11.4,0.891102,0,0,3,,,20,10,8.3,8.5,0,10,10,8.5,8.5,8.3,8.3,10,10,10,10,8.91579,9.08889,8.7725,8.95862,10,10
open_space,16.7,-7,5.42433,0,0,3,,,13,3,10,3,0,3,3,3.9,6.8,9,10,10,4.7,3.50889,3.24444,5.97111,7.36889,9.41429,10,10,6.53478
open_space,8.1,-18.7,5.09018,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,3.5,1,1.1,2.4,0.394444,1.1,2.4,10,10,8.7,2.7,1.1,1,1.47556,4.33333,10,10,9.22857,6.91111,1.56,1.02
open_space,12,-19.5,4.70814,0,0,3,,,0.6,0.2,0.3,0.3,0.483333,0.2,0.3,7.7,10,10,10,0.3,0.2,0.206667,0.84,8.40732,10,10,10,0.767442,0.208889
open_space,16.3,-12.5,5.17292,0,0,3,,,11,3.6,7.6,3.4,0,3.6,3.4,3.8,10,10,10,7.6,7.2,4.86889,3.49111,5.64889,10,10,10,8.56,7.39778
open_space,10.7,-15.5,3.5577,0,0,3,,,14.2,4.5,10,4.2,0,4.5,4.2,4.6,9,9.8,10,10,10,6.24318,4.30667,6.51556,9.24,9.9,10,10,10
open_space,16.8,-2.7,6.27809,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,6.7,2.9,4.2,2.5,0.238889,2.9,2.5,2.5,3.5,10,10,4.2,2.9,3.21111,2.81556,2.77778,5.5375,10,10,6.16071,3.26889
open_space,16.5,-13.9,5.83564,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,9.2,3.2,5.8,3.4,0,3.2,3.4,7.3,10,10,6.5,5.8,3.6,3.28889,4.56222,8.4875,10,10,7.83103,5.96444,4.99556
open_space,8,-10.1,3.35089,0,0,3,,,19,7.8,9.4,9.6,0,8,9.6,9.8,10,10,9.9,9.4,7.8,8.76429,9.71379,9.91667,10,10,9.94211,9.7,8.16889
open_space,14.3,-7.3,1.89689,0,0,3,,,15.7,7.1,5.4,10,0,7.5,10,10,10,6.1,5.4,5.7,7.1,8.46296,10,10,10,7.54194,5.55778,7.18889,7.30444
open_space,15.2,-10,4.40524,0,0,3,,,14.7,9.7,10,4.5,0,9.7,4.7,4.5,5.1,9.8,10,10,10,9.80667,6.32889,4.62889,6.76757,9.87692,10,10,10
open_space,1.2,-9.5,2.15983,0,0,3,,,10.5,1,9.5,1,0.394444,1,1,1.2,4.9,10,10,9.5,1.8,1.26,1.04,2.06,6.56667,10,10,9.74545,5.82222
open_space,6.9,-10.3,1.77827,0,0,3,,,16.7,8.1,10,6.7,0,8.1,6.7,6.8,9.4,9.6,10,10,10,8.94,7.02,7.95676,9.55,9.77778,10,10,10
open_space,18.8,-0.3,1.26552,1,1,3,0|1|1；0|0|0；0|0|0,0|0；1|0；2|0,0.3,0.1,0.2,0.1,0.7,0.1,0.1,0.2,10,2,0.9,0.2,0.1,0.1,0.126667,0.833333,10,3.81818,1.25111,0.591111,0.106667
open_space,4.9,-8.5,2.51127,0,0,3,,,13.1,4.7,8.3,4.8,0,4.7,4.8,7.9,10,10,10,8.3,5.9,4.98222,5.73333,8.83333,10,10,10,8.74884,8.00222
open_space,1.4,-4.2,1.57677,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,6.9,1.7,5.7,1.2,0.369444,1.7,1.2,1.2,1.7,10,10,5.7,4,3.06,1.33778,1.33556,3.5,10,10,7.39545,4.48667
open_space,5.7,-2.6,4.48667,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,15.5,6.5,2.8,4.6,0.197222,10,10,4.6,2.5,2.4,2.8,5.5,6.5,10,10,6.51111,3.12222,2.49333,4.3,5.72222,7.82
open_space,3.5,-8.2,2.63402,0,0,3,,,11.4,3.3,8,3.4,0,3.3,3.4,6.7,10,10,9.2,8,3.8,3.41111,4.43111,8.14545,10,10,9.5875,8.28,5.82
open_space,17.4,-19.6,5.30581,0,0,3,,,0.4,0.1,0.1,0.3,0.608333,0.1,0.3,2.8,10,10,0.1,0.1,0.1,0.148889,2.03111,4.58605,10,10,0.409091,0.1,0.1
open_space,14.1,-17.7,1.38656,0,0,3,,,15.6,6.8,2.4,3.6,0.266667,10,10,3.6,2,2,2.4,5.6,6.8,10,10,5.68261,2.51111,2.09111,3.93556,5.87333,8.04545
open_space,11.6,-9,5.07605,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,18.1,8.9,10,8.1,0,8.9,8.1,8.7,8.8,9.4,10,10,10,9.45,8.32,9.365,9.04,9.7,10,10,10
open_space,1.4,-15.5,3.46501,0,0,3,,,3.9,1.2,1.3,2.6,0.372222,1.3,2.6,4.4,9.4,10,3.9,1.3,1.2,1.67333,4.01333,5.90444,9.55,10,5.72727,2.02889,1.22444
open_space,6.8,-17,1.08412,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.2,10,2.8,6.6,0.133333,10,7.5,6.6,3.1,2.7,2.8,5.7,10,10,8.5619,6.81333,4.66667,2.78222,3.7,7.36923,10
open_space,2.1,-17.4,3.08969,0,0,3,,,5.2,1.9,2.9,2.3,0.5,1.9,2.3,2.3,3.1,10,10,2.9,1.9,2.06889,2.56,2.50667,4.98286,10,10,4.89032,2.18889
open_space,17.2,-14.4,3.84528,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,13.9,5.3,10,2.5,0.180556,5.3,3.9,2.5,2.5,3.3,10,10,8.3,6.23556,5.19778,2.93333,2.69556,5.225,10,10,9.05
open_space,16.2,-14.4,0.276846,0,0,3,,,11.1,3.5,4,7.1,0,3.6,7.1,10,10,6.1,5.3,4,3.5,4.7,8.25556,10,10,7.6,5.48222,5.27333,3.62
open_space,2.3,-9.3,2.27001,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,11.2,2.1,9.1,2.1,0.25,2.1,2.1,2.7,10,10,10,9.1,3.3,2.46889,2.26222,4.71282,10,10,10,9.495,6.78
open_space,5.3,-5.8,1.67177,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,12.4,5.6,7.3,5.1,0,5.6,5.1,5.1,8,10,10,7.3,5.6,6.41111,5.50667,6.00444,8.84444,10,10,8.47647,6.04222
open_space,1,-9.8,2.53437,0,0,3,,,5.5,0.8,4.7,0.8,0.416667,0.8,0.8,1.4,10,10,10,4.7,1,0.837778,0.975556,5.16889,10,10,10,9.07037,1.77333
open_space,19.6,-10.2,5.18712,0,0,3,,,10.1,0.1,10,0.1,0.494444,0.1,0.1,0.1,0.2,10,10,10,0.2,0.106667,0.1,0.126667,2.99167,10,10,10,4.33333
open_space,14.7,-0.3,3.13092,1,1,3,0|1|0；0|0|1；0|0|0,0|0；-0.5|0；-1|0,10.1,0.1,0.1,7.3,0.494444,4.7,10,7.3,5,0.1,0.1,0.1,0.1,4.7,10,8.39286,5.65556,0.513333,0.1,0.1,0.28
open_space,18.8,-5.2,1.11252,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,6.2,0.9,0.9,5.3,0.405556,2,5.3,10,10,2.8,1,0.9,0.9,4.27556,6.80952,10,10,4.73846,1.50222,0.917778,1.25333
open_space,7,-5.1,6.18464,0,0,3,,,14.9,7.9,8.8,4.9,0,7.9,4.9,4.9,6.3,6.8,8.8,10,10,8.8,5.81556,5.26667,7.31556,7.3,9.35556,10,10
open_space,1.9,-9.6,4.2727,0,0,3,,,11.7,1.8,1.7,10,0.308333,3.9,10,10,10,5.2,1.9,1.7,1.8,5.89375,10,10,10,8.9125,2.79333,1.74222,2.43333
open_space,15.1,-10.4,2.80946,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,19.9,10,5.1,9.3,0,10,9.9,9.3,4.9,4.6,5.1,10,10,10,9.96667,9.51429,6.48605,4.72667,6.72162,10,10
open_space,8.3,-18.9,5.08455,0,0,3,,,2.8,0.8,0.9,1.9,0.416667,0.9,1.9,10,10,8.9,2.2,0.9,0.8,1.16889,3.85,10,10,9.38333,6.77556,1.25111,0.808889
open_space,14,-13.6,3.93335,0,0,3,,,16.1,6.1,10,5.7,0,6.1,6.1,5.7,5.7,8.1,10,10,8.7,6.84889,6.82222,6.39778,6.38889,8.95455,10,10,9.325
open_space,14.9,-14.7,0.241465,1,1,3,0|1|1；0|0|0；0|0|0,0|0；-0.5|0.5；-0.5|-0.5,14.3,4.8,5,9.2,0,4.9,9.2,10,10,5.9,5,5.1,4.8,6.24444,9.5,10,10,7.44828,5.20444,5.92667,4.98889
open_space,15.4,-8.8,3.14922,0,0,3,,,18.6,10,6.1,6.1,0,10,10,6.1,4.3,4.3,6.1,8.6,10,10,10,7.67,4.81778,4.81333,8.32444,9.04839,10
open_space,1.3,-15.9,1.48709,0,0,3,,,11.1,1.7,5,1.1,0.380556,1.7,1.1,1.1,1.4,3.8,5,10,10,3.54706,1.28444,1.18222,2.57333,4.09778,6.71786,10,10
open_space,17.7,-0.4,5.35644,0,0,3,,,10.3,2,1.1,0.2,0.625,2,0.3,0.2,0.2,0.2,1.1,10,3.4,2.44,1.02,0.226667,0.2,0.413333,2.8125,10,5.384
